Yr,Mon,Day,Harvest #,Treatment,Cultivar,Row,Bucket,TB#,TBFW,TFW/Berry,MB#,MBFW,MFW/Berry,,,TB#,TBFW,MB#,MBFW,kg/pl/3mon,lb/pl/3mon,lb/acre/3mon,lb/acre/9mon,,,,,,,,,
2021,2,12,15,Control,AL,2,4,1,6.6,6.6,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,3,1,2,18.1,9.05,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,3,2,4,29.7,7.425,1,1.3,1.3,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,3,3,2,17.7,8.85,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,3,4,6,53.3,8.88333333333333,0,, ,,,,,,,,,,,,,,36,361,10.8850462962963,10,115,10.5
2021,2,16,16,CO2,CA,1,1,2,1.8,0.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,1,2,4,53.9,13.475,1,33,33,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,1,3,3,33.9,11.3,1,12.8,12.8,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,1,4,6,132.1,22.0166666666667,4,14.1,3.525,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,2,1,5,59.2,11.84,2,28.6,14.3,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,2,2,6,14,2.33333333333333,3,74.3,24.7666666666667,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,2,3,6,81.8,13.6333333333333,2,5,2.5,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,2,4,2,26,13,1,19.4,19.4,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,3,1,3,32.9,10.9666666666667,1,12.1,12.1,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,3,2,7,8.1,1.15714285714286,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,3,3,2,27.4,13.7,1,18.7,18.7,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,CA,3,4,3,26.6,8.86666666666667,0,, ,,,,,,,,,,,,,,49,497.7,10.2657341269841,16,218,15.6768518518519
2021,2,16,16,CO2,AL,1,1,7,74.7,10.6714285714286,2,41.3,20.65,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,1,2,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,1,3,5,78.8,15.76,1,24.9,24.9,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,1,4,7,13.3,1.9,3,55,18.3333333333333,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,2,1,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,2,2,4,43,10.75,1,17,17,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,2,3,2,27.5,13.75,1,18.4,18.4,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,2,4,1,4.7,4.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,3,1,2,13.7,6.85,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,3,2,2,31,15.5,1,21,21,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,3,3,2,41.6,20.8,2,41.6,20.8,,,,,,,,,,,,,,,,,,,
2021,2,16,16,CO2,AL,3,4,4,43.9,10.975,2,27.9,13.95,,,,,,,,,,,,,,36,372.2,11.1656428571429,13,247.1,19.3791666666667
2021,2,16,16,Control,CA,1,1,5,55.9,11.18,4,52.1,13.025,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,1,2,8,75.3,9.4125,3,41.1,13.7,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,1,3,2,18.2,9.1,1,12.6,12.6,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,1,4,3,3.3,1.1,1,13,13,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,2,1,5,45.7,9.14,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,2,2,10,11.4,1.14,1,23.9,23.9,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,2,3,4,48.3,12.075,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,2,4,4,43.2,10.8,2,27.7,13.85,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,3,1,9,84.3,9.36666666666667,2,35.3,17.65,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,3,2,8,18.6,2.325,3,53.4,17.8,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,3,3,7,111.3,15.9,3,77.9,25.9666666666667,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,CA,3,4,2,13.4,6.7,0,, ,,,,,,,,,,,,,,67,528.9,8.18659722222222,20,337,16.8324074074074
2021,2,16,16,Control,AL,1,1,1,4.9,4.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,1,2,9,71,7.88888888888889,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,1,3,9,72.2,8.02222222222222,1,14.4,14.4,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,1,4,5,5,1,3,4.7,1.56666666666667,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,2,1,4,52.1,13.025,3,43.1,14.3666666666667,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,2,2,4,36,9,1,17,17,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,2,3,4,38.4,9.6,2,23.4,11.7,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,2,4,7,65.1,9.3,3,35.8,11.9333333333333,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,3,1,4,52.8,13.2,3,43.4,14.4666666666667,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,3,2,9,72.4,8.04444444444444,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,3,3,5,5,1,2,22.8,11.4,,,,,,,,,,,,,,,,,,,
2021,2,16,16,Control,AL,3,4,8,62.5,7.8125,1,1.3,1.3,,,,,,,,,,,,,,69,537.4,7.73275462962963,19,205.9,10.9037037037037
2021,2,19,17,CO2,CA,1,1,12,123.5,10.2916666666667,3,41.9,13.9666666666667,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,1,2,6,9.3,1.55,2,45.6,22.8,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,1,3,6,119.4,19.9,3,83.9,27.9666666666667,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,1,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,2,1,2,3.4,1.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,2,2,10,12.1,1.21,1,22,22,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,2,3,8,138.9,17.3625,6,117,19.5,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,2,4,7,84.4,12.0571428571429,2,42.2,21.1,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,3,1,10,83.7,8.37,2,29.4,14.7,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,3,2,7,63,9,2,26.3,13.15,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,3,3,5,59.8,11.96,1,23.8,23.8,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,CA,3,4,6,83.2,13.8666666666667,1,14.5,14.5,,,,,,,,,,,,,,79,780.7,9.75163419913421,23,446.6,19.3483333333333
2021,2,19,17,CO2,AL,1,1,1,19.7,19.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,1,2,4,57.3,14.325,2,34.4,17.2,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,1,3,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,1,4,5,72.2,14.44,3,46.9,15.6333333333333,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,2,1,1,13.1,13.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,2,2,3,41.4,13.8,2,3.6,1.8,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,2,3,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,2,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,3,1,3,28.9,9.63333333333333,1,1.4,1.4,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,3,2,1,7.2,7.2,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,3,3,1,19.1,19.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,CO2,AL,3,4,3,4,1.33333333333333,1,16,16,,,,,,,,,,,,,,22,262.9,12.5146296296296,9,102.3,10.4066666666667
2021,2,19,17,Control,CA,1,1,10,139,13.9,6,15.9,2.65,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,1,2,2,26.7,13.35,1,2.4,2.4,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,1,3,9,13.2,1.46666666666667,7,112.9,16.1285714285714,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,1,4,4,63.1,15.775,3,53.2,17.7333333333333,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,2,1,5,85.2,17.04,4,76,19,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,2,2,6,56.9,9.48333333333333,3,41.1,13.7,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,2,3,12,166,13.8333333333333,7,11.2,1.6,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,2,4,3,21.2,7.06666666666667,1,1.4,1.4,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,3,1,16,129.6,8.1,2,24.6,12.3,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,3,2,11,124.3,11.3,6,89.2,14.8666666666667,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,3,3,11,137.6,12.5090909090909,4,74.1,18.525,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,CA,3,4,4,53.7,13.425,2,33,16.5,,,,,,,,,,,,,,93,1016.5,11.4374242424242,46,535,11.4002976190476
2021,2,19,17,Control,AL,1,1,1,7.9,7.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,1,2,7,56.3,8.04285714285714,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,1,3,5,44.1,8.82,1,14.2,14.2,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,1,4,6,76.8,12.8,5,69,13.8,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,2,1,2,3.9,1.95,2,3.9,1.95,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,2,2,5,52.6,10.52,3,38.5,12.8333333333333,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,2,3,3,41.4,13.8,2,27.3,13.65,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,2,4,1,13,13,1,13,13,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,3,1,9,98.7,10.9666666666667,5,73.2,14.64,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,3,2,14,124.8,8.91428571428571,5,59,11.8,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,3,3,2,22.9,11.45,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,19,17,Control,AL,3,4,2,15.7,7.85,0,, ,,,,,,,,,,,,,,57,558.1,9.66781746031746,24,298.1,11.9841666666667
2021,2,23,18,CO2,CA,1,1,7,55.3,7.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,1,2,6,47,7.83333333333333,1,1.7,1.7,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,1,3,5,54.8,10.96,1,16.5,16.5,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,1,4,5,85.4,17.08,2,41.6,20.8,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,2,1,2,17.7,8.85,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,2,2,3,8.8,2.93333333333333,3,8.8,2.93333333333333,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,2,3,8,74.6,9.325,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,2,4,4,27.3,6.825,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,3,1,8,72.7,9.0875,2,36.3,18.15,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,3,2,4,48.1,12.025,1,21,21,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,3,3,5,38,7.6,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,CA,3,4,4,49,12.25,1,21.8,21.8,,,,,,,,,,,,,,61,578.7,9.38909722222222,11,147.7,14.697619047619
2021,2,23,18,CO2,AL,1,1,4,54.9,13.725,1,14.2,14.2,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,1,2,1,22,22,1,22,22,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,1,3,7,9.8,1.4,4,63.8,15.95,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,1,4,5,57,11.4,1,1.9,1.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,2,1,4,51.1,12.775,1,21.9,21.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,2,2,1,8.7,8.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,2,3,2,24.4,12.2,1,12.8,12.8,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,2,4,4,82.3,20.575,3,76.1,25.3666666666667,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,3,1,4,48.9,12.225,2,3.3,1.65,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,3,2,4,47.9,11.975,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,3,3,3,37.4,12.4666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,CO2,AL,3,4,4,32.8,8.2,0,, ,,,,,,,,,,,,,,43,477.2,12.3034722222222,14,216,14.4708333333333
2021,2,23,18,Control,CA,1,1,8,75.6,9.45,3,38,12.6666666666667,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,1,2,6,69.6,11.6,4,61.9,15.475,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,1,3,6,87.8,14.6333333333333,5,79.7,15.94,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,1,4,6,11.6,1.93333333333333,4,81.7,20.425,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,2,1,5,75.7,15.14,5,75.7,15.14,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,2,2,6,81.4,13.5666666666667,3,53,17.6666666666667,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,2,3,11,126.1,11.4636363636364,5,73,14.6,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,2,4,7,72.4,10.3428571428571,2,37,18.5,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,3,1,17,174.7,10.2764705882353,6,89.4,14.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,3,2,7,64.8,9.25714285714286,2,27.8,13.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,3,3,10,123.1,12.31,4,75.6,18.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,CA,3,4,9,91.8,10.2,4,62.8,15.7,,,,,,,,,,,,,,98,1054.6,10.8477866904338,47,755.6,16.1511111111111
2021,2,23,18,Control,AL,1,1,5,52,10.4,2,25.7,12.85,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,1,2,11,7.4,0.672727272727273,1,13,13,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,1,3,6,4.6,0.766666666666667,1,1.9,1.9,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,1,4,3,34.4,11.4666666666667,2,26.8,13.4,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,2,1,11,14.3,1.3,3,51.3,17.1,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,2,2,7,66.6,9.51428571428571,1,15.6,15.6,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,2,3,3,18.5,6.16666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,2,4,5,4,0.8,1,13,13,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,3,1,2,24.6,12.3,2,24.6,12.3,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,3,2,10,73.7,7.37,2,24.1,12.05,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,3,3,16,128.7,8.04375,2,3.5,1.75,,,,,,,,,,,,,,,,,,,
2021,2,23,18,Control,AL,3,4,8,36.2,4.525,0,, ,,,,,,,,,,,,,,87,465,6.11048024891775,17,199.5,11.295
2021,2,26,19,CO2,CA,1,1,3,46,15.3333333333333,1,2.4,2.4,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,1,2,1,1.1,1.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,1,3,2,23.9,11.95,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,1,4,4,42.6,10.65,1,16.5,16.5,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,2,1,7,133,19,3,62.4,20.8,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,2,2,8,119.1,14.8875,3,71,23.6666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,2,3,5,58.5,11.7,2,29.5,14.75,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,2,4,6,66.4,11.0666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,3,1,10,133.4,13.34,3,83.7,27.9,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,3,2,6,58.8,9.8,2,27.2,13.6,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,3,3,7,8.9,1.27142857142857,1,15.8,15.8,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,CA,3,4,5,38.8,7.76,1,14,14,,,,,,,,,,,,,,64,730.5,10.6549107142857,17,322.5,16.6018518518519
2021,2,26,19,CO2,AL,1,1,3,49,16.3333333333333,3,49,16.3333333333333,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,1,2,2,54.5,27.25,2,54.5,27.25,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,1,3,6,88.1,14.6833333333333,5,77.5,15.5,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,1,4,1,18,18,1,18,18,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,2,1,1,7.4,7.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,2,2,7,96.5,13.7857142857143,3,55.1,18.3666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,2,3,1,11.4,11.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,2,4,3,52.1,17.3666666666667,3,52.1,17.3666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,3,1,5,56.4,11.28,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,3,2,2,29.7,14.85,2,29.7,14.85,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,3,3,2,24.4,12.2,1,15,15,,,,,,,,,,,,,,,,,,,
2021,2,26,19,CO2,AL,3,4,5,8.1,1.62,3,55.1,18.3666666666667,,,,,,,,,,,,,,38,495.6,13.8474206349206,23,406,17.8925925925926
2021,2,26,19,Control,CA,1,1,7,12.9,1.84285714285714,4,71,17.75,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,1,2,5,66.6,13.32,3,5.5,1.83333333333333,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,1,3,9,128.7,14.3,7,19.2,2.74285714285714,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,1,4,7,114.9,16.4142857142857,5,12.9,2.58,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,2,1,7,99.7,14.2428571428571,7,99.7,14.2428571428571,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,2,2,4,69.8,17.45,2,49.8,24.9,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,2,3,11,119.2,10.8363636363636,4,61.7,15.425,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,2,4,8,83.6,10.45,4,56,14,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,3,1,5,64.2,12.84,2,37,18.5,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,3,2,15,169.1,11.2733333333333,5,81.3,16.26,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,3,3,9,112.7,12.5222222222222,6,88,14.6666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,CA,3,4,7,88.6,12.6571428571429,3,46,15.3333333333333,,,,,,,,,,,,,,94,1130,12.3457551707552,52,628.1,13.1861706349206
2021,2,26,19,Control,AL,1,1,1,15.1,15.1,1,15.1,15.1,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,1,2,5,54.3,10.86,3,38,12.6666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,1,3,4,59.5,14.875,3,41.6,13.8666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,1,4,10,12.8,1.28,4,54.8,13.7,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,2,1,9,94.6,10.5111111111111,2,34.6,17.3,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,2,2,7,79.1,11.3,2,26,13,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,2,3,5,67.5,13.5,3,45.4,15.1333333333333,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,2,4,11,112.6,10.2363636363636,1,23.5,23.5,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,3,1,6,43.1,7.18333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,3,2,12,99.4,8.28333333333333,3,35.6,11.8666666666667,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,3,3,4,4.9,1.225,3,35.5,11.8333333333333,,,,,,,,,,,,,,,,,,,
2021,2,26,19,Control,AL,3,4,5,3.5,0.7,0,, ,,,,,,,,,,,,,,79,646.4,8.75451178451178,25,350.1,14.7966666666667
2021,3,2,20,CO2,CA,1,1,12,132.6,11.05,3,57.1,19.0333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,1,2,9,121.2,13.4666666666667,4,76.9,19.225,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,1,3,14,245,17.5,8,163.9,20.4875,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,1,4,9,114.9,12.7666666666667,3,52.7,17.5666666666667,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,2,1,13,21.8,1.67692307692308,7,141.2,20.1714285714286,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,2,2,13,184.8,14.2153846153846,4,65,16.25,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,2,3,12,16.6,1.38333333333333,4,19.7,4.925,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,2,4,5,57.8,11.56,1,23.4,23.4,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,3,1,14,195.8,13.9857142857143,6,19.7,3.28333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,3,2,5,86.7,17.34,3,64,21.3333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,3,3,14,166.7,11.9071428571429,4,83.2,20.8,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,CA,3,4,14,153.3,10.95,3,46.6,15.5333333333333,,,,,,,,,,,,,,134,1497.2,11.483485958486,50,813.4,16.8340773809524
2021,3,2,20,CO2,AL,1,1,7,96.8,13.8285714285714,4,53.9,13.475,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,1,2,9,144,16,6,97,16.1666666666667,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,1,3,11,151.3,13.7545454545455,5,84.1,16.82,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,1,4,17,21.1,1.24117647058824,4,54.7,13.675,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,2,1,8,8.5,1.0625,3,53.2,17.7333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,2,2,7,1.8,0.257142857142857,4,69.7,17.425,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,2,3,3,4.4,1.46666666666667,2,31.3,15.65,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,2,4,4,39.4,9.85,1,18.5,18.5,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,3,1,16,24.1,1.50625,8,124.5,15.5625,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,3,2,3,28.8,9.6,1,13.2,13.2,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,3,3,5,45.4,9.08,2,29.4,14.7,,,,,,,,,,,,,,,,,,,
2021,3,2,20,CO2,AL,3,4,5,72.5,14.5,2,44.4,22.2,,,,,,,,,,,,,,95,638.1,7.67890440645956,42,673.9,16.2589583333333
2021,3,2,20,Control,CA,1,1,16,152.7,9.54375,5,76.6,15.32,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,1,2,6,54.3,9.05,3,31.9,10.6333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,1,3,16,164.5,10.28125,5,76.4,15.28,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,1,4,5,61.7,12.34,4,56.4,14.1,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,2,1,6,7.3,1.21666666666667,3,52.3,17.4333333333333,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,2,2,12,156.3,13.025,8,121,15.125,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,2,3,14,159.2,11.3714285714286,9,124.6,13.8444444444444,,,,,,,,,,,,,,,,,,,
2021,3,2,20,Control,CA,2,4,8,84.1,10.5125,2,29.2,14.6,,,,,,,,,,,,,,,,,,,
