%time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43962.88542,  5.8,  5.8, 87.0, 84.0, 22.2, 22.2
43962.88889,  5.8,  5.9, 87.0, 83.9, 22.1, 22.2
43962.89236,  5.8,  5.8, 86.9, 83.9, 22.1, 22.1
43962.89583,  5.8,  5.9, 86.9, 83.9, 22.1, 22.0
43962.89931,  5.8,  5.9, 86.6, 83.7, 22.1, 22.0
43962.90278,  5.8,  5.8, 86.6, 83.7, 21.9, 22.0
43962.90625,  5.8,  5.8, 86.8, 83.8, 21.9, 21.9
43962.90972,  5.8,  5.8, 86.7, 83.6, 21.9, 21.9
43962.91319,  5.8,  5.8, 86.7, 83.8, 21.8, 21.8
43962.91667,  5.8,  5.8, 86.7, 83.8, 21.8, 21.8
43962.92014,  5.8,  5.8, 86.5, 83.6, 21.6, 21.7
43962.92361,  5.8,  5.8, 86.5, 83.7, 21.6, 21.6
43962.92708,  5.8,  5.9, 86.6, 83.6, 21.6, 21.6
43962.93056,  5.8,  5.8, 86.4, 83.6, 21.5, 21.6
43962.93403,  5.8,  5.8, 86.4, 83.5, 21.5, 21.5
43962.93750,  5.8,  5.9, 86.3, 83.5, 21.4, 21.4
43962.94097,  5.8,  5.8, 86.2, 83.5, 21.4, 21.4
43962.94444,  5.8,  5.9, 86.4, 83.4, 21.4, 21.4
43962.94792,  5.8,  5.9, 86.3, 83.5, 21.3, 21.4
43962.95139,  5.8,  5.8, 86.2, 83.4, 21.3, 21.4
43962.95486,  5.8,  5.8, 86.2, 83.3, 21.3, 21.3
43962.95833,  5.8,  5.8, 86.1, 83.4, 21.2, 21.3
43962.96181,  5.8,  5.8, 86.2, 83.3, 21.2, 21.3
43962.96528,  5.8,  5.8, 86.1, 83.3, 21.1, 21.1
43962.96875,  5.8,  5.8, 86.0, 83.3, 21.1, 21.1
43962.97222,  5.8,  5.8, 86.1, 83.3, 21.1, 21.1
43962.97569,  5.8,  5.8, 86.0, 83.3, 21.0, 21.1
43962.97917,  5.8,  5.8, 85.9, 83.1, 20.9, 21.1
43962.98264,  5.8,  5.8, 86.1, 83.1, 20.9, 21.0
43962.98611,  5.8,  5.8, 86.0, 83.1, 20.9, 21.0
43962.98958,  5.8,  5.8, 85.9, 83.1, 20.9, 20.9
43962.99306,  5.8,  5.8, 85.9, 83.2, 20.9, 20.9
43962.99653,  5.8,  5.8, 85.8, 83.2, 20.9, 20.9
43963.00000,  5.8,  5.8, 85.9, 83.1, 20.8, 20.9
43963.00347,  5.8,  5.8, 85.7, 83.1, 20.8, 20.9
43963.00694,  5.8,  5.8, 85.9, 83.1, 20.8, 20.8
43963.01042,  5.8,  5.8, 85.9, 83.2, 20.8, 20.8
43963.01389,  5.8,  5.8, 85.7, 83.0, 20.7, 20.8
43963.01736,  5.8,  5.8, 85.6, 83.0, 20.8, 20.8
43963.02083,  5.8,  5.8, 85.6, 83.0, 20.7, 20.8
43963.02431,  5.8,  5.8, 85.7, 83.0, 20.7, 20.8
43963.02778,  5.8,  5.8, 85.5, 83.1, 20.6, 20.8
43963.03125,  5.8,  5.8, 85.5, 83.0, 20.6, 20.8
43963.03472,  5.8,  5.8, 85.4, 83.0, 20.6, 20.8
43963.03819,  5.8,  5.8, 85.4, 83.0, 20.6, 20.8
43963.04167,  5.8,  5.8, 85.4, 83.0, 20.6, 20.8
43963.04514,  5.8,  5.8, 85.4, 82.9, 20.6, 20.8
43963.04861,  5.8,  5.8, 85.4, 83.0, 20.6, 20.8
43963.05208,  5.8,  5.8, 85.4, 83.0, 20.6, 20.8
43963.05556,  5.8,  5.8, 85.4, 82.9, 20.7, 20.8
43963.05903,  5.8,  5.8, 85.3, 82.9, 20.7, 20.8
43963.06250,  5.8,  5.8, 85.5, 82.9, 20.7, 20.8
43963.06597,  5.8,  5.8, 85.4, 82.9, 20.7, 20.8
43963.06944,  5.7,  5.8, 85.4, 82.9, 20.7, 20.9
43963.07292,  5.7,  5.8, 85.3, 82.8, 20.7, 20.9
43963.07639,  5.7,  5.8, 85.2, 82.8, 20.7, 20.9
43963.07986,  5.7,  5.8, 85.2, 82.8, 20.7, 20.9
43963.08333,  5.7,  5.8, 85.2, 82.7, 20.7, 20.9
43963.08681,  5.7,  5.8, 85.2, 82.8, 20.7, 20.9
43963.09028,  5.7,  5.8, 85.3, 82.6, 20.7, 20.9
43963.09375,  5.8,  5.8, 85.0, 82.6, 20.7, 20.9
43963.09722,  5.8,  5.8, 85.0, 82.8, 20.7, 20.9
43963.10069,  5.8,  5.8, 85.1, 82.8, 20.8, 20.9
43963.10417,  5.8,  5.8, 85.0, 82.8, 20.8, 20.9
43963.10764,  5.8,  5.8, 85.0, 82.8, 20.8, 20.9
43963.11111,  5.7,  5.8, 85.0, 82.6, 20.8, 20.9
43963.11458,  5.7,  5.8, 85.2, 82.6, 20.8, 20.9
43963.11806,  5.7,  5.8, 85.1, 82.5, 20.8, 21.0
43963.12153,  5.7,  5.8, 85.1, 82.5, 20.8, 21.1
43963.12500,  5.7,  5.8, 85.1, 82.7, 20.8, 21.1
43963.12847,  5.7,  5.8, 84.9, 82.5, 20.8, 21.1
43963.13194,  5.7,  5.8, 84.9, 82.5, 20.8, 21.1
43963.13542,  5.7,  5.8, 85.1, 82.6, 20.8, 21.1
43963.13889,  5.7,  5.8, 84.9, 82.5, 20.8, 21.1
43963.14236,  5.7,  5.8, 85.1, 82.5, 20.8, 21.1
43963.14583,  5.7,  5.8, 85.0, 82.5, 20.9, 21.1
43963.14931,  5.7,  5.8, 84.9, 82.5, 20.9, 21.1
43963.15278,  5.7,  5.8, 85.0, 82.6, 20.9, 21.1
43963.15625,  5.7,  5.8, 84.9, 82.5, 20.9, 21.1
43963.15972,  5.7,  5.8, 84.9, 82.4, 20.9, 21.1
43963.16319,  5.7,  5.8, 84.8, 82.4, 20.9, 21.1
43963.16667,  5.8,  5.8, 84.7, 82.3, 20.9, 21.1
43963.17014,  5.7,  5.8, 84.9, 82.4, 20.9, 21.2
43963.17361,  5.7,  5.8, 84.6, 82.3, 20.9, 21.2
43963.17708,  5.7,  5.8, 84.8, 82.3, 20.9, 21.3
43963.18056,  5.7,  5.8, 84.8, 82.4, 20.9, 21.3
43963.18403,  5.8,  5.8, 84.6, 82.3, 20.9, 21.2
43963.18750,  5.7,  5.8, 84.9, 82.3, 20.9, 21.3
43963.19097,  5.7,  5.8, 84.6, 82.3, 20.9, 21.3
43963.19444,  5.8,  5.8, 84.5, 82.3, 20.9, 21.3
43963.19792,  5.7,  5.8, 84.8, 82.2, 20.9, 21.3
43963.20139,  5.7,  5.8, 84.7, 82.2, 20.9, 21.3
43963.20486,  5.7,  5.8, 84.6, 82.2, 20.9, 21.2
43963.20833,  5.7,  5.8, 84.6, 82.1, 20.9, 21.2
43963.21181,  5.8,  5.8, 84.4, 82.2, 20.9, 21.2
43963.21528,  5.8,  5.8, 84.6, 82.1, 20.9, 21.3
43963.21875,  5.8,  5.8, 84.5, 82.1, 20.9, 21.2
43963.22222,  5.7,  5.8, 84.5, 82.1, 20.9, 21.2
43963.22569,  5.7,  5.8, 84.6, 82.0, 20.9, 21.2
43963.22917,  5.7,  5.8, 84.4, 82.0, 20.9, 21.2
43963.23264,  5.8,  5.8, 84.5, 82.0, 20.9, 21.2
43963.23611,  5.8,  5.8, 84.5, 81.9, 20.9, 21.2
43963.23958,  5.8,  5.8, 84.4, 82.0, 20.9, 21.3
43963.24306,  5.8,  5.8, 84.2, 82.0, 20.9, 21.2
43963.24653,  5.7,  5.8, 84.4, 81.8, 20.9, 21.3
43963.25000,  5.7,  5.8, 84.4, 82.0, 20.9, 21.2
43963.25347,  5.7,  5.8, 84.3, 82.0, 20.9, 21.3
43963.25694,  5.7,  5.8, 84.3, 81.8, 20.9, 21.3
43963.26042,  5.7,  5.8, 84.3, 81.8, 20.9, 21.3
43963.26389,  5.7,  5.8, 84.3, 81.8, 20.9, 21.3
43963.26736,  5.7,  5.8, 84.3, 81.8, 20.9, 21.3
43963.27083,  5.7,  5.8, 84.3, 81.7, 20.9, 21.3
43963.27431,  5.7,  5.8, 84.1, 81.7, 20.9, 21.3
43963.27778,  5.7,  5.8, 84.3, 81.7, 20.9, 21.3
43963.28125,  5.7,  5.8, 84.2, 81.7, 20.9, 21.4
43963.28472,  5.7,  5.8, 84.3, 81.7, 20.9, 21.3
43963.28819,  5.7,  5.8, 84.3, 81.5, 20.9, 21.4
43963.29167,  5.7,  5.8, 84.1, 81.5, 20.9, 21.4
43963.29514,  5.8,  5.8, 84.1, 81.5, 21.0, 21.4
43963.29861,  5.7,  5.8, 85.3, 82.3, 21.0, 21.4
43963.30208,  5.7,  5.8, 85.1, 82.6, 21.0, 21.4
43963.30556,  5.7,  5.8, 85.4, 82.7, 21.0, 21.4
43963.30903,  5.7,  5.8, 85.4, 82.7, 21.0, 21.4
43963.31250,  5.7,  5.8, 85.1, 82.6, 21.1, 21.4
43963.31597,  5.7,  5.8, 85.4, 82.7, 21.1, 21.4
43963.31944,  5.7,  5.8, 85.3, 82.6, 21.1, 21.4
43963.32292,  5.7,  5.8, 85.4, 82.6, 21.1, 21.4
43963.32639,  5.7,  5.8, 85.4, 82.6, 21.1, 21.4
43963.32986,  5.7,  5.8, 85.3, 82.6, 21.2, 21.4
43963.33333,  5.7,  5.8, 85.3, 82.5, 21.3, 21.5
43963.33681,  5.7,  5.8, 86.1, 83.5, 21.4, 21.5
43963.34028,  5.7,  5.8, 86.4, 83.8, 21.4, 21.6
43963.34375,  5.7,  5.8, 86.3, 83.8, 21.5, 21.6
43963.34722,  5.7,  5.8, 86.6, 83.7, 21.5, 21.6
43963.35069,  5.7,  5.8, 86.4, 83.8, 21.6, 21.6
43963.35417,  5.7,  5.8, 86.4, 83.8, 21.6, 21.7
43963.35764,  5.7,  5.8, 86.5, 83.7, 21.6, 21.8
43963.36111,  5.7,  5.8, 86.4, 83.7, 21.7, 21.9
43963.36458,  5.7,  5.8, 87.1, 85.0, 21.8, 21.9
43963.36806,  5.7,  5.8, 87.0, 84.7, 21.8, 21.9
43963.37153,  5.7,  5.8, 86.9, 84.7, 21.8, 21.9
43963.37500,  5.7,  5.8, 86.6, 84.7, 21.8, 21.9
43963.37847,  5.7,  5.8, 86.8, 84.5, 21.9, 22.1
43963.38194,  5.7,  5.8, 86.6, 84.7, 21.9, 22.1
43963.38542,  5.7,  5.8, 86.8, 84.7, 21.9, 22.1
43963.38889,  5.7,  5.8, 86.8, 84.6, 22.0, 22.2
43963.39236,  5.7,  5.8, 87.6, 85.4, 22.1, 22.3
43963.39583,  5.7,  5.8, 87.1, 85.1, 22.1, 22.4
43963.39931,  5.7,  5.8, 86.9, 84.9, 22.1, 22.4
43963.40278,  5.7,  5.8, 87.0, 84.7, 22.3, 22.5
43963.40625,  5.7,  5.8, 87.2, 84.8, 22.3, 22.6
43963.40972,  5.7,  5.8, 86.9, 84.6, 22.4, 22.6
43963.41319,  5.7,  5.8, 86.9, 84.8, 22.4, 22.7
43963.41667,  5.7,  5.8, 87.3, 84.7, 22.4, 22.9
43963.42014,  5.7,  5.8, 87.6, 85.8, 22.6, 22.9
43963.42361,  5.7,  5.8, 87.5, 85.2, 22.6, 22.9
43963.42708,  5.7,  5.8, 87.2, 85.1, 22.6, 22.9
43963.43056,  5.7,  5.8, 87.2, 85.2, 22.6, 23.0
43963.43403,  5.7,  5.8, 87.6, 85.2, 22.6, 22.9
43963.43750,  5.7,  5.8, 87.3, 85.1, 22.6, 23.0
43963.44097,  5.7,  5.8, 87.1, 85.0, 22.6, 23.0
43963.44444,  5.7,  5.8, 87.0, 85.0, 22.7, 23.1
43963.44792,  5.7,  5.8, 87.6, 85.0, 22.8, 23.1
43963.45139,  5.7,  5.8, 87.4, 85.0, 22.8, 23.1
43963.45486,  5.8,  5.8, 87.1, 85.3, 22.9, 23.2
43963.45833,  5.8,  5.8, 86.9, 85.1, 22.9, 23.2
43963.46181,  5.8,  5.8, 87.1, 85.1, 22.9, 23.2
43963.46528,  5.8,  5.8, 86.9, 85.2, 23.1, 23.4
43963.46875,  5.8,  5.8, 87.1, 85.2, 23.1, 23.4
43963.47222,  5.7,  5.8, 87.5, 85.8, 23.1, 23.6
43963.47569,  5.7,  5.8, 88.2, 85.8, 23.1, 23.6
43963.47917,  5.7,  5.8, 87.6, 85.5, 23.1, 23.6
43963.48264,  5.7,  5.8, 87.7, 85.3, 23.1, 23.6
43963.48611,  5.7,  5.8, 87.4, 85.1, 23.1, 23.6
43963.48958,  5.7,  5.8, 87.5, 85.1, 23.2, 23.6
43963.49306,  5.7,  5.8, 87.8, 85.1, 23.3, 23.7
43963.49653,  5.7,  5.8, 87.8, 85.1, 23.3, 23.8
43963.50000,  5.7,  5.8, 87.2, 85.7, 23.3, 23.9
43963.50347,  5.7,  5.8, 88.1, 85.5, 23.4, 23.9
43963.50694,  5.7,  5.8, 87.8, 85.3, 23.5, 23.9
43963.51042,  5.7,  5.8, 87.6, 85.1, 23.6, 24.1
43963.51389,  5.7,  5.7, 87.5, 85.1, 23.6, 24.1
43963.51736,  5.7,  5.7, 87.4, 84.9, 23.6, 24.2
43963.52083,  5.7,  5.8, 87.9, 85.7, 23.8, 24.3
43963.52431,  5.7,  5.7, 88.5, 85.1, 23.9, 24.4
43963.52778,  5.7,  5.7, 87.7, 85.1, 23.9, 24.4
43963.53125,  5.7,  5.7, 87.9, 84.9, 23.9, 24.4
43963.53472,  5.7,  5.7, 88.1, 85.1, 24.1, 24.5
43963.53819,  5.7,  5.7, 87.5, 84.8, 24.1, 24.6
43963.54167,  5.7,  5.7, 88.2, 84.7, 24.1, 24.6
43963.54514,  5.7,  5.7, 88.4, 85.6, 24.1, 24.6
43963.54861,  5.7,  5.7, 87.6, 84.8, 24.2, 24.7
43963.55208,  5.7,  5.7, 88.5, 84.8, 24.2, 24.7
43963.55556,  5.7,  5.7, 87.8, 84.9, 24.2, 24.8
43963.55903,  5.7,  5.7, 88.1, 84.8, 24.2, 24.8
43963.56250,  5.7,  5.7, 88.1, 84.7, 24.4, 24.8
43963.56597,  5.7,  5.7, 88.5, 85.2, 24.4, 24.9
43963.56944,  5.7,  5.7, 88.2, 85.0, 24.4, 24.9
43963.57292,  5.7,  5.7, 88.0, 84.9, 24.5, 25.0
43963.57639,  5.7,  5.7, 88.0, 84.7, 24.7, 25.1
43963.57986,  5.7,  5.7, 88.2, 84.7, 24.7, 25.1
43963.58333,  5.7,  5.7, 88.8, 84.4, 24.8, 25.1
43963.58681,  5.7,  5.7, 88.6, 85.3, 24.8, 25.1
43963.59028,  5.7,  5.7, 88.2, 84.9, 24.8, 25.1
43963.59375,  5.7,  5.7, 88.5, 84.7, 24.9, 25.1
43963.59722,  5.7,  5.7, 88.5, 84.7, 24.9, 25.3
43963.60069,  5.7,  5.7, 88.1, 84.7, 24.9, 25.3
43963.60417,  5.7,  5.7, 88.1, 85.3, 24.9, 25.4
43963.60764,  5.7,  5.7, 88.6, 85.0, 25.0, 25.4
43963.61111,  5.7,  5.7, 88.3, 84.8, 25.2, 25.5
43963.61458,  5.7,  5.7, 88.3, 84.9, 25.3, 25.5
43963.61806,  5.7,  5.7, 88.1, 84.7, 25.4, 25.6
43963.62153,  5.7,  5.7, 88.0, 84.4, 25.6, 25.6
43963.62500,  5.7,  5.7, 88.1, 85.2, 25.6, 25.8
43963.62847,  5.7,  5.7, 88.6, 85.0, 25.8, 25.9
43963.63194,  5.7,  5.7, 88.5, 85.0, 25.8, 25.9
43963.63542,  5.7,  5.7, 88.4, 84.6, 25.9, 25.9
43963.63889,  5.7,  5.7, 88.1, 84.4, 25.9, 25.9
43963.64236,  5.7,  5.7, 88.0, 84.4, 25.9, 25.9
43963.64583,  5.7,  5.7, 88.1, 85.3, 25.9, 26.1
43963.64931,  5.7,  5.7, 88.7, 85.1, 25.9, 26.1
43963.65278,  5.7,  5.7, 88.7, 84.8, 25.9, 26.1
43963.65625,  5.7,  5.7, 88.7, 84.9, 25.9, 26.1
43963.65972,  5.7,  5.7, 88.6, 84.7, 25.9, 26.1
43963.66319,  5.7,  5.7, 88.6, 84.4, 25.9, 26.1
43963.66667,  5.7,  5.8, 89.1, 84.2, 25.9, 26.1
43963.67014,  5.7,  5.7, 89.0, 85.3, 25.9, 26.1
43963.67361,  5.7,  5.8, 89.0, 85.0, 25.9, 26.1
43963.67708,  5.7,  5.8, 88.8, 85.0, 25.9, 26.2
43963.68056,  5.7,  5.8, 88.5, 84.7, 26.1, 26.3
43963.68403,  5.7,  5.8, 88.4, 84.7, 26.1, 26.3
43963.68750,  5.8,  5.8, 88.6, 85.6, 26.1, 26.3
43963.69097,  5.8,  5.8, 88.9, 85.4, 26.1, 26.3
43963.69444,  5.7,  5.8, 89.0, 85.1, 26.2, 26.3
43963.69792,  5.7,  5.8, 89.0, 85.1, 26.2, 26.4
43963.70139,  5.8,  5.8, 88.8, 84.8, 26.3, 26.4
43963.70486,  5.8,  5.8, 88.7, 84.8, 26.2, 26.4
43963.70833,  5.8,  5.8, 89.5, 85.8, 26.2, 26.4
43963.71181,  5.8,  5.8, 89.0, 85.5, 26.2, 26.4
43963.71528,  5.8,  5.8, 88.9, 85.3, 26.2, 26.4
43963.71875,  5.8,  5.8, 89.0, 85.3, 26.2, 26.4
43963.72222,  5.8,  5.8, 88.9, 85.1, 26.1, 26.4
43963.72569,  5.8,  5.8, 88.8, 84.9, 26.1, 26.4
43963.72917,  5.8,  5.8, 88.7, 84.9, 26.1, 26.4
43963.73264,  5.8,  5.8, 88.8, 84.7, 26.1, 26.4
43963.73611,  5.8,  5.8, 88.6, 84.7, 26.1, 26.3
43963.73958,  5.8,  5.8, 88.6, 84.6, 26.1, 26.3
43963.74306,  5.8,  5.8, 89.2, 85.8, 26.1, 26.4
43963.74653,  5.8,  5.8, 89.1, 85.5, 26.1, 26.4
43963.75000,  5.8,  5.8, 88.9, 85.4, 26.1, 26.4
43963.75347,  5.8,  5.8, 88.9, 85.4, 26.1, 26.4
43963.75694,  5.8,  5.8, 89.2, 85.2, 26.1, 26.4
43963.76042,  5.8,  5.8, 88.7, 85.1, 26.1, 26.4
43963.76389,  5.8,  5.8, 88.7, 84.9, 26.1, 26.4
43963.76736,  5.8,  5.8, 88.8, 85.1, 26.0, 26.4
43963.77083,  5.8,  5.8, 88.8, 84.9, 26.0, 26.4
43963.77431,  5.8,  5.8, 89.3, 85.8, 25.9, 26.4
43963.77778,  5.8,  5.8, 89.1, 85.6, 25.9, 26.3
43963.78125,  5.8,  5.8, 88.8, 85.5, 25.9, 26.3
43963.78472,  5.8,  5.8, 89.1, 85.6, 25.9, 26.3
43963.78819,  5.8,  5.8, 89.4, 85.4, 25.8, 26.2
43963.79167,  5.8,  5.8, 89.2, 85.3, 25.8, 26.1
43963.79514,  5.8,  5.8, 88.9, 85.3, 25.6, 26.0
43963.79861,  5.8,  5.8, 88.8, 85.1, 25.6, 25.9
43963.80208,  5.8,  5.8, 89.0, 85.3, 25.4, 25.9
43963.80556,  5.8,  5.8, 89.4, 85.9, 25.4, 25.7
43963.80903,  5.8,  5.8, 89.3, 85.7, 25.3, 25.6
43963.81250,  5.8,  5.8, 89.3, 85.5, 25.2, 25.5
43963.81597,  5.8,  5.8, 88.8, 85.5, 25.1, 25.4
43963.81944,  5.9,  5.8, 89.0, 85.4, 24.9, 25.3
43963.82292,  5.9,  5.9, 88.8, 85.3, 24.8, 25.1
43963.82639,  5.9,  5.9, 88.9, 85.3, 24.8, 25.1
43963.82986,  5.8,  5.9, 89.1, 85.2, 24.6, 24.9
43963.83333,  5.9,  5.9, 88.7, 85.0, 24.6, 24.9
43963.83681,  5.9,  5.9, 88.3, 85.1, 24.4, 24.9
43963.84028,  5.9,  5.9, 88.4, 85.1, 24.4, 24.8
43963.84375,  5.9,  5.9, 88.8, 85.0, 24.4, 24.6
43963.84722,  5.9,  5.9, 88.5, 84.9, 24.3, 24.6
43963.85069,  5.9,  5.9, 88.8, 84.8, 24.1, 24.5
43963.85417,  5.9,  5.9, 88.4, 84.8, 24.1, 24.4
43963.85764,  5.9,  5.9, 88.5, 84.6, 24.0, 24.4
43963.86111,  5.9,  5.9, 88.5, 84.7, 23.9, 24.3
43963.86458,  5.9,  5.9, 88.5, 84.6, 23.9, 24.2
43963.86806,  5.9,  5.9, 88.0, 84.6, 23.8, 24.1
43963.87153,  5.9,  5.9, 88.3, 84.6, 23.6, 24.1
43963.87500,  5.9,  5.9, 88.0, 84.6, 23.6, 24.0
43963.87847,  5.9,  5.9, 87.8, 84.4, 23.6, 23.9
43963.88194,  5.9,  5.9, 87.9, 84.5, 23.5, 23.9
43963.88542,  5.9,  5.9, 88.1, 84.5, 23.4, 23.8
43963.88889,  5.9,  5.9, 87.9, 84.3, 23.4, 23.7
43963.89236,  5.9,  5.9, 87.9, 84.4, 23.4, 23.6
43963.89583,  5.9,  5.8, 88.0, 84.3, 23.3, 23.6
43963.89931,  5.9,  5.8, 87.6, 84.3, 23.3, 23.6
43963.90278,  5.9,  5.8, 87.8, 84.3, 23.2, 23.5
43963.90625,  5.9,  5.9, 87.9, 84.1, 23.2, 23.4
43963.90972,  5.9,  5.9, 87.7, 84.2, 23.1, 23.4
43963.91319,  5.9,  5.9, 87.7, 84.1, 23.1, 23.4
43963.91667,  5.9,  5.9, 87.5, 84.1, 23.0, 23.3
43963.92014,  5.9,  5.9, 87.6, 84.1, 23.0, 23.3
43963.92361,  5.9,  5.9, 87.5, 84.1, 22.9, 23.3
43963.92708,  5.9,  5.8, 87.7, 84.0, 22.9, 23.1
43963.93056,  5.9,  5.8, 87.4, 84.0, 22.9, 23.1
43963.93403,  5.9,  5.8, 87.4, 84.0, 22.9, 23.1
43963.93750,  5.9,  5.8, 87.4, 83.8, 22.8, 23.1
43963.94097,  5.9,  5.8, 87.5, 83.8, 22.8, 23.1
43963.94444,  5.9,  5.8, 87.5, 83.8, 22.8, 23.1
43963.94792,  5.9,  5.8, 87.2, 84.0, 22.8, 23.0
43963.95139,  5.9,  5.8, 87.3, 83.8, 22.6, 22.9
43963.95486,  5.9,  5.8, 87.3, 83.8, 22.6, 22.9
43963.95833,  5.9,  5.8, 87.1, 83.8, 22.6, 22.9
43963.96181,  5.9,  5.8, 87.2, 83.6, 22.6, 22.9
43963.96528,  5.9,  5.8, 87.1, 83.7, 22.6, 22.8
43963.96875,  5.9,  5.8, 87.2, 83.6, 22.5, 22.8
43963.97222,  5.9,  5.8, 87.2, 83.6, 22.5, 22.8
43963.97569,  5.9,  5.8, 87.2, 83.6, 22.5, 22.7
43963.97917,  5.9,  5.8, 87.0, 83.5, 22.4, 22.7
43963.98264,  5.9,  5.8, 87.0, 83.5, 22.4, 22.6
43963.98611,  5.9,  5.8, 87.1, 83.5, 22.4, 22.6
43963.98958,  5.9,  5.8, 87.0, 83.5, 22.3, 22.6
43963.99306,  5.9,  5.8, 87.1, 83.5, 22.3, 22.5
43963.99653,  5.9,  5.8, 86.8, 83.4, 22.3, 22.5
43964.00000,  5.9,  5.8, 86.8, 83.5, 22.2, 22.5
43964.00347,  5.9,  5.8, 86.9, 83.5, 22.2, 22.5
43964.00694,  5.9,  5.8, 86.8, 83.3, 22.1, 22.4
43964.01042,  5.9,  5.8, 87.0, 83.3, 22.1, 22.4
43964.01389,  5.9,  5.8, 86.8, 83.3, 22.1, 22.4
43964.01736,  5.9,  5.8, 86.9, 83.3, 22.1, 22.3
43964.02083,  5.9,  5.8, 86.6, 83.3, 22.0, 22.3
43964.02431,  5.9,  5.8, 86.6, 83.1, 22.0, 22.3
43964.02778,  5.9,  5.8, 86.7, 83.2, 22.0, 22.3
43964.03125,  5.9,  5.8, 86.6, 83.1, 22.0, 22.3
43964.03472,  5.9,  5.8, 86.7, 83.1, 21.9, 22.3
43964.03819,  5.9,  5.8, 86.7, 83.3, 21.9, 22.2
43964.04167,  5.9,  5.8, 86.7, 83.1, 21.9, 22.2
43964.04514,  5.9,  5.8, 86.6, 83.1, 21.9, 22.1
43964.04861,  5.9,  5.8, 86.4, 83.0, 21.9, 22.1
43964.05208,  5.9,  5.8, 86.4, 83.1, 21.9, 22.1
43964.05556,  5.9,  5.8, 86.3, 83.0, 21.9, 22.1
43964.05903,  5.9,  5.8, 86.3, 83.0, 21.9, 22.1
43964.06250,  5.9,  5.8, 86.3, 83.0, 21.9, 22.1
43964.06597,  5.9,  5.8, 86.2, 83.0, 21.9, 22.1
43964.06944,  5.9,  5.8, 86.3, 82.8, 21.8, 22.1
43964.07292,  5.9,  5.8, 86.3, 83.0, 21.8, 22.1
43964.07639,  5.9,  5.8, 86.4, 83.0, 21.8, 22.1
43964.07986,  5.9,  5.8, 86.1, 82.8, 21.8, 22.1
43964.08333,  5.9,  5.8, 86.2, 82.8, 21.8, 22.1
43964.08681,  5.9,  5.8, 86.2, 82.8, 21.8, 22.1
43964.09028,  5.9,  5.8, 86.3, 82.8, 21.8, 22.1
43964.09375,  5.9,  5.8, 86.0, 82.8, 21.7, 22.1
43964.09722,  5.9,  5.8, 86.4, 82.8, 21.7, 22.1
43964.10069,  5.9,  5.8, 86.0, 82.7, 21.7, 22.1
43964.10417,  5.9,  5.8, 86.1, 82.8, 21.7, 22.1
43964.10764,  5.9,  5.8, 86.0, 82.5, 21.7, 22.1
43964.11111,  5.9,  5.8, 86.0, 82.7, 21.7, 22.1
43964.11458,  5.9,  5.8, 86.1, 82.5, 21.7, 22.1
43964.11806,  5.9,  5.8, 86.0, 82.5, 21.6, 22.1
43964.12153,  5.9,  5.8, 85.9, 82.6, 21.6, 22.1
43964.12500,  5.9,  5.8, 86.0, 82.6, 21.6, 22.1
43964.12847,  5.9,  5.8, 85.9, 82.6, 21.6, 22.1
43964.13194,  5.9,  5.8, 86.0, 82.5, 21.6, 22.1
43964.13542,  5.9,  5.8, 85.8, 82.4, 21.6, 22.1
43964.13889,  5.9,  5.8, 85.9, 82.4, 21.6, 22.0
43964.14236,  5.9,  5.8, 85.8, 82.4, 21.6, 22.0
43964.14583,  5.9,  5.8, 85.8, 82.4, 21.6, 22.0
43964.14931,  5.9,  5.8, 85.8, 82.4, 21.6, 22.0
43964.15278,  5.9,  5.8, 85.7, 82.4, 21.6, 22.0
43964.15625,  5.9,  5.8, 85.9, 82.4, 21.6, 22.0
43964.15972,  5.9,  5.8, 85.8, 82.4, 21.6, 22.0
43964.16319,  5.9,  5.8, 85.6, 82.4, 21.6, 22.0
43964.16667,  5.9,  5.8, 85.8, 82.2, 21.6, 22.0
43964.17014,  5.9,  5.8, 85.8, 82.2, 21.6, 21.9
43964.17361,  5.9,  5.8, 85.4, 82.3, 21.6, 22.0
43964.17708,  5.9,  5.8, 85.6, 82.2, 21.6, 22.0
43964.18056,  5.9,  5.8, 85.6, 82.2, 21.6, 22.0
43964.18403,  5.9,  5.8, 85.5, 82.1, 21.6, 22.0
43964.18750,  5.9,  5.8, 85.6, 82.0, 21.6, 22.0
43964.19097,  5.9,  5.8, 85.6, 82.1, 21.6, 22.0
43964.19444,  5.9,  5.8, 85.6, 82.1, 21.6, 22.0
43964.19792,  5.9,  5.8, 85.6, 82.1, 21.6, 22.0
43964.20139,  5.9,  5.8, 85.5, 82.0, 21.6, 21.9
43964.20486,  5.9,  5.8, 85.3, 81.9, 21.6, 21.9
43964.20833,  5.9,  5.8, 85.4, 81.9, 21.6, 21.9
43964.21181,  5.9,  5.8, 85.6, 81.9, 21.5, 21.9
43964.21528,  5.9,  5.8, 85.4, 81.9, 21.5, 21.9
43964.21875,  5.9,  5.8, 85.3, 81.9, 21.5, 21.9
43964.22222,  5.9,  5.8, 85.4, 81.9, 21.5, 21.9
43964.22569,  5.9,  5.8, 85.3, 81.7, 21.5, 21.9
